,EmpID,Designation,City,DOB,Gender,YearOfAppraisal,Rating,Salary,WorkLifeBalance,CurrentLocation,PreferredLocation,Appraisal,Recommend,Opportunities,CurrentRole,DesiredRole,Infrastructure
1652,91859,Manager,Chennai,55:02.0,F,2017,3,5,4,1,,0,1,0,1,,2
1653,91909,Associate,Bangalore,54:17.2,M,2017,3,4,2,1,,0,0,0,1,,2
1654,91915,Senior Associate,Chennai,30:26.4,M,2017,4,2,2,0,Kolkata,0,0,0,0,Architect,4
1655,91959,Senior Associate,Bangalore,53:38.4,M,2017,1,5,4,1,,1,1,0,1,,3
1656,92070,Senior Associate,Pune,54:34.2,M,2017,3,1,3,0,Hyderabad,0,0,1,1,,1
1657,92150,Programmer Trainee,Hyderabad,55:02.0,M,2017,5,2,3,0,Pune,1,0,1,0,Analyst,2
1658,92154,Programmer Trainee,Pune,54:48.2,M,2017,2,4,4,1,,1,1,0,1,,4
1659,92166,Associate,Chennai,55:04.0,F,2017,2,3,2,0,Hyderabad,1,1,0,0,Developer,1
1660,92231,Senior Manager,Chennai,54:49.0,F,2017,5,1,5,0,Hyderabad,1,0,0,0,Architect,4
1661,92247,Senior Associate,Pune,54:48.1,F,2017,3,5,4,1,,1,1,0,1,,3
1662,92278,Manager,Bangalore,55:02.9,F,2017,3,4,4,1,,0,0,0,1,,1
1663,92308,Senior Associate,Chennai,54:47.9,M,2017,3,3,3,0,Bangalore,0,0,1,1,,1
1664,92314,Associate,Noida,54:48.3,M,2017,5,4,4,0,Bangalore,1,0,0,0,Analyst,3
1665,92369,Senior Associate,Chennai,53:37.8,M,2017,2,3,4,1,,1,1,0,0,Developer,1
1666,92431,Senior Manager,Noida,54:48.5,M,2017,4,4,3,1,,0,0,1,1,,4
1667,92468,Senior Manager,Bangalore,54:33.7,F,2017,2,4,3,0,Chennai,1,1,1,0,Architect,1
1668,92543,Associate,Chennai,54:33.3,F,2017,3,3,4,1,,0,0,0,1,,3
1669,92587,Senior Associate,Hyderabad,54:18.0,M,2017,2,4,2,1,,1,1,0,1,,4
1670,92588,Programmer Trainee,Kolkata,53:38.9,F,2017,3,4,2,1,,1,1,0,1,,3
1671,92664,Programmer,Hyderabad,55:02.0,F,2017,3,3,2,0,Chennai,0,0,0,1,,2
1672,92908,Associate,Hyderabad,55:02.0,M,2017,3,2,2,0,Hyderabad,0,0,0,1,,3
1673,92920,Senior Associate,Chennai,54:33.8,F,2017,2,4,2,1,,1,1,0,1,,1
1674,92935,Associate,Chennai,55:04.2,F,2017,3,4,1,1,,1,0,0,1,,1
1675,92941,Senior Associate,Pune,54:49.1,M,2017,5,3,4,0,Chennai,1,0,0,0,Architect,4
1676,93000,Programmer Trainee,Bangalore,30:26.4,M,2017,4,3,3,0,Bangalore,0,0,1,0,Analyst,3
1677,93013,Programmer,Hyderabad,54:48.4,M,2017,3,4,2,1,,1,1,0,1,,4
1678,93021,Manager,Pune,54:48.9,M,2017,3,4,3,1,,0,0,1,1,,4
1679,93136,Manager,Pune,30:26.4,M,2017,3,3,2,0,Chennai,0,1,0,1,,2
1680,93199,Manager,Pune,54:18.1,M,2017,3,3,4,1,,0,1,0,1,,1
1681,93220,Senior Associate,Pune,55:02.8,M,2017,3,3,4,1,,1,1,0,1,,4
1682,93249,Programmer Trainee,Hyderabad,54:17.3,F,2017,2,3,4,1,,1,1,0,1,,1
1683,93253,Programmer,Noida,55:04.1,F,2017,4,4,3,1,,1,1,1,0,Analyst,1
1684,93362,Associate,Hyderabad,54:48.2,F,2017,3,3,1,0,Pune,0,1,0,1,,4
1685,93378,Associate,Hyderabad,53:38.6,M,2017,2,4,3,1,,1,1,1,0,Analyst,1
1686,93381,Senior Associate,Chennai,53:38.8,M,2017,4,4,1,1,,0,0,0,1,,4
1687,93487,Senior Associate,Chennai,54:33.3,M,2017,1,4,4,1,,1,0,0,1,,4
1688,93494,Programmer,Bangalore,54:49.6,M,2017,2,4,4,1,,1,1,0,0,Analyst,3
1689,93567,Programmer,Chennai,55:02.1,M,2017,3,5,4,1,,1,1,0,1,,4
1690,93600,Programmer,Hyderabad,55:02.1,M,2017,2,1,4,0,Hyderabad,1,1,0,0,Analyst,2
1691,93668,Associate,Pune,54:17.7,M,2017,3,4,5,1,,0,0,0,1,,3
1692,93764,Manager,Hyderabad,54:17.6,F,2017,3,4,2,1,,0,0,1,1,,1
1693,93840,Associate,Chennai,54:47.7,M,2017,4,4,4,1,,0,0,1,1,,1
1694,93899,Programmer,Pune,55:03.6,M,2017,3,3,1,0,Chennai,0,1,1,1,,4
1695,94009,Associate,Chennai,53:37.8,M,2017,3,3,2,0,Chennai,0,1,1,1,,4
1696,94025,Senior Manager,Bangalore,55:01.7,F,2017,3,4,4,1,,0,0,1,1,,4
1697,94028,Senior Manager,Bangalore,54:48.1,M,2017,1,5,4,0,Hyderabad,1,1,0,1,,3
1698,94057,Programmer Trainee,Noida,54:34.2,M,2017,3,5,1,1,,0,1,1,1,,1
1699,94063,Associate,Chennai,54:34.2,M,2017,1,4,1,1,,1,0,0,1,,4
1700,94376,Senior Manager,Hyderabad,54:50.4,M,2017,5,3,5,0,Hyderabad,1,1,1,0,Architect,1
1701,94433,Programmer Trainee,Kolkata,53:37.8,M,2017,3,3,4,0,Bangalore,0,1,1,1,,3
1702,94436,Associate,Bangalore,54:18.3,F,2017,4,4,4,1,,0,0,1,1,,3
1703,94437,Manager,Kolkata,53:37.8,M,2017,3,5,2,1,,1,1,0,1,,3
1704,94620,Programmer Trainee,Bangalore,53:38.7,M,2017,4,4,4,1,,0,0,1,1,,3
1705,94651,Associate,Chennai,55:02.5,F,2017,3,2,3,0,Hyderabad,0,0,1,1,,4
1706,94661,Manager,Bangalore,54:33.3,M,2017,3,3,1,0,Chennai,0,1,1,1,,1
1707,94693,Senior Associate,Bangalore,54:49.1,F,2017,3,4,4,0,Hyderabad,0,0,1,1,,4
1708,94700,Associate,Chennai,54:17.7,M,2017,4,5,4,0,Hyderabad,0,1,0,0,Developer,2
1709,94702,Senior Manager,Pune,54:18.2,M,2017,2,4,4,0,Kolkata,1,1,0,0,Architect,4
1710,94719,Associate,Hyderabad,54:34.0,M,2017,1,4,5,0,Hyderabad,1,0,1,1,,4
1711,94785,Senior Associate,Kolkata,54:16.8,F,2017,2,3,5,1,,1,1,1,1,,1
1712,94844,Programmer,Pune,54:16.7,M,2017,3,4,5,1,,1,1,1,1,,3
1713,94898,Senior Associate,Hyderabad,54:34.2,M,2017,3,4,5,1,,1,0,1,1,,1
1714,94901,Senior Associate,Pune,54:48.2,F,2017,3,5,4,1,,0,1,1,1,,3
1715,94902,Senior Associate,Hyderabad,54:17.0,F,2017,5,1,5,0,Bangalore,1,0,1,0,Developer,4
1716,94947,Senior Associate,Chennai,55:02.7,F,2017,2,4,1,0,Pune,1,1,0,0,Manager,2
1717,95035,Programmer Trainee,Noida,55:04.2,F,2017,3,4,2,1,,0,0,1,1,,1
1718,95074,Senior Associate,Pune,53:38.4,M,2017,3,5,4,1,,1,1,1,1,,3
1719,95162,Senior Associate,Kolkata,54:49.0,M,2017,3,5,2,1,,0,1,1,1,,4
1720,95196,Programmer Trainee,Bangalore,54:18.2,M,2017,2,3,4,1,,1,1,1,0,Analyst,1
1721,95213,Senior Manager,Hyderabad,55:02.6,M,2017,3,4,5,1,,0,0,1,1,,4
1722,95282,Senior Manager,Chennai,55:01.9,F,2017,5,4,4,0,Hyderabad,1,0,1,0,Consultant,1
1723,95366,Manager,Chennai,54:33.3,F,2017,2,3,2,0,Pune,1,1,0,0,Architect,2
1724,95424,Senior Manager,Bangalore,55:03.8,M,2017,1,5,5,0,Kolkata,1,1,1,1,,4
1725,95446,Senior Associate,Bangalore,54:33.7,M,2017,2,3,4,1,,1,1,1,1,,1
1726,95452,Senior Associate,Kolkata,54:34.0,M,2017,4,4,5,1,,0,0,1,1,,3
1727,95463,Programmer Trainee,Hyderabad,54:17.4,M,2017,2,4,4,1,,1,1,1,1,,1
1728,95466,Associate,Hyderabad,54:48.5,M,2017,4,5,5,0,Hyderabad,0,1,1,0,Analyst,2
1729,95534,Senior Manager,Chennai,55:02.2,M,2017,1,2,4,0,Hyderabad,1,0,1,1,,4
1730,95573,Manager,Noida,54:17.3,M,2017,3,4,4,1,,0,0,1,1,,4
1731,95586,Programmer,Bangalore,54:47.4,M,2017,3,4,2,1,,0,0,1,1,,4
1732,95667,Manager,Bangalore,54:18.1,F,2017,3,4,5,1,,0,0,1,1,,1
1733,95818,Associate,Hyderabad,54:50.1,M,2017,3,2,5,1,,0,0,1,1,,1
1734,95824,Manager,Chennai,55:03.2,F,2017,2,3,4,0,Chennai,1,1,1,0,Consultant,4
1735,95833,Senior Manager,Hyderabad,53:38.6,M,2017,5,3,5,0,Chennai,1,1,1,0,Architect,3
1736,95967,Associate,Bangalore,54:48.6,F,2017,3,3,5,0,Hyderabad,0,1,1,1,,3
1737,96057,Manager,Bangalore,54:48.9,F,2017,4,4,3,1,,0,0,1,1,,4
1738,96136,Senior Associate,Bangalore,54:34.2,M,2017,3,3,4,1,,1,1,1,1,,1
1739,96178,Programmer,Hyderabad,54:33.4,F,2017,4,4,2,1,,0,0,0,1,,2
1740,96215,Associate,Kolkata,55:02.8,M,2017,4,2,5,1,,0,0,1,1,,1
1741,96267,Programmer Trainee,Chennai,55:03.4,F,2017,4,2,4,1,,0,0,1,1,,2
1742,96274,Senior Associate,Bangalore,54:17.4,M,2017,4,4,4,1,,0,0,1,1,,2
1743,96359,Senior Manager,Pune,54:49.8,F,2017,1,1,4,0,Chennai,1,0,1,1,,4
1744,96513,Associate,Bangalore,55:02.1,M,2017,3,3,4,1,,0,1,1,1,,4
1745,96567,Manager,Hyderabad,54:18.1,M,2017,3,4,2,1,,0,0,0,1,,2
1746,96632,Senior Associate,Hyderabad,55:02.2,M,2017,3,1,4,1,,1,0,1,1,,4
1747,96689,Senior Associate,Chennai,55:02.8,M,2017,4,4,5,1,,1,1,1,0,Architect,3
1748,96726,Manager,Hyderabad,54:48.0,M,2017,4,1,3,0,Pune,0,0,1,0,Manager,4
1749,96731,Manager,Chennai,54:49.4,M,2017,3,4,4,1,,1,1,1,1,,2
1750,96736,Manager,Kolkata,54:47.7,M,2017,2,4,3,0,Pune,1,1,1,0,Architect,1
1751,96845,Associate,Pune,55:02.1,F,2017,2,5,4,1,,1,1,1,0,Architect,2
1752,96965,Programmer Trainee,Chennai,54:34.1,M,2017,2,3,2,0,Pune,1,1,0,0,Analyst,1
1753,97026,Associate,Pune,55:03.5,M,2017,5,4,2,0,Pune,1,0,0,0,Architect,4
1754,97032,Associate,Hyderabad,53:39.0,M,2017,4,1,4,1,,0,0,1,1,,2
1755,97092,Programmer Trainee,Kolkata,53:38.1,F,2017,3,4,3,1,,1,1,1,1,,1
1756,97096,Associate,Bangalore,53:38.5,F,2017,3,4,5,1,,1,0,1,1,,2
1757,97132,Senior Manager,Hyderabad,55:02.1,F,2017,2,4,5,0,Pune,1,1,1,0,Architect,1
1758,97191,Programmer,Kolkata,54:18.5,M,2017,5,3,3,0,Hyderabad,1,1,1,0,Analyst,1
1759,97206,Associate,Kolkata,54:50.1,F,2017,5,3,5,0,Bangalore,1,1,1,0,Architect,4
1760,97269,Senior Associate,Pune,54:47.2,F,2017,5,3,5,0,Kolkata,1,1,1,0,Architect,2
1761,97321,Associate,Pune,54:48.5,F,2017,4,4,3,1,,1,1,1,0,Architect,3
1762,97334,Associate,Hyderabad,54:34.2,F,2017,3,4,3,1,,0,0,1,1,,3
1763,97442,Programmer Trainee,Bangalore,55:01.7,M,2017,5,3,4,0,Pune,1,1,1,0,Analyst,2
1764,97501,Senior Manager,Pune,55:02.8,F,2017,4,4,5,1,,0,0,1,1,,1
1765,97515,Programmer Trainee,Hyderabad,55:01.7,M,2017,5,5,2,0,Hyderabad,1,1,1,0,Analyst,3
1766,97583,Associate,Chennai,55:02.2,M,2017,3,4,1,1,,1,1,1,1,,3
1767,97659,Senior Associate,Kolkata,53:38.8,M,2017,3,3,4,1,,1,1,1,1,,4
1768,97716,Senior Manager,Kolkata,55:03.7,M,2017,2,4,3,0,Bangalore,1,1,1,0,Consultant,3
1769,97777,Associate,Hyderabad,55:03.5,M,2017,4,4,4,1,,1,1,1,1,,1
1770,97861,Associate,Bangalore,55:04.4,M,2017,2,4,4,1,,1,1,1,0,Architect,3
1771,97942,Senior Associate,Pune,54:34.2,F,2017,5,4,4,0,Hyderabad,1,1,1,0,Architect,1
1772,97973,Programmer,Hyderabad,55:01.8,M,2017,3,3,5,1,,1,1,1,1,,3
1773,97992,Programmer Trainee,Hyderabad,54:47.3,M,2017,3,4,2,0,Hyderabad,0,1,1,1,,2
1774,98016,Manager,Chennai,55:02.7,M,2017,4,4,4,1,,1,1,1,1,,3
1775,98027,Associate,Hyderabad,55:02.4,M,2017,1,3,2,0,Pune,1,1,1,1,,4
1776,98036,Manager,Hyderabad,54:33.4,F,2017,3,2,4,1,,0,0,1,1,,3
1777,98040,Associate,Chennai,55:03.2,M,2017,3,3,4,1,,1,1,1,1,,1
1778,98059,Manager,Hyderabad,55:01.6,F,2017,5,3,1,0,Bangalore,1,1,1,0,Analyst,3
1779,98068,Associate,Hyderabad,54:18.0,M,2017,5,5,4,0,Hyderabad,1,1,1,0,Architect,1
1780,98121,Manager,Kolkata,53:38.1,F,2017,2,3,2,0,Bangalore,1,1,1,0,Architect,4
1781,98135,Programmer,Hyderabad,54:48.9,M,2017,4,4,5,0,Hyderabad,0,1,1,0,Analyst,4
1782,98143,Manager,Kolkata,53:38.4,M,2017,1,4,4,0,Hyderabad,1,1,1,1,,2
1783,98221,Programmer,Bangalore,54:47.4,M,2017,1,5,4,1,,1,1,1,1,,3
1784,98279,Manager,Hyderabad,54:17.4,M,2017,4,3,4,1,,0,1,1,1,,4
1785,98298,Manager,Chennai,54:47.9,M,2017,2,4,2,0,Hyderabad,1,1,1,0,Consultant,3
1786,98305,Programmer,Hyderabad,55:01.7,M,2017,4,4,4,1,,1,1,1,0,Analyst,1
1787,98372,Programmer,Bangalore,54:33.9,M,2017,4,4,3,1,,0,1,1,1,,2
1788,98388,Manager,Bangalore,53:39.1,F,2017,3,5,1,1,,0,1,1,1,,3
1789,98460,Senior Associate,Pune,55:03.9,M,2017,3,3,5,0,Pune,0,1,1,1,,2
1790,98475,Senior Associate,Bangalore,55:04.2,M,2017,5,4,4,0,Kolkata,1,1,1,0,Architect,3
1791,98549,Senior Manager,Noida,55:01.5,M,2017,3,3,5,1,,1,1,1,1,,2
1792,98584,Programmer,Hyderabad,54:49.3,M,2017,3,3,5,1,,0,1,1,1,,4
1793,98588,Programmer,Bangalore,55:03.3,F,2017,4,4,4,0,Chennai,0,1,1,0,Analyst,2
1794,98644,Senior Associate,Chennai,53:38.0,M,2017,3,4,4,1,,0,1,1,1,,4
1795,98662,Senior Associate,Bangalore,25:53.1,F,2017,5,3,3,0,Kolkata,1,1,1,0,Manager,2
1796,98969,Programmer Trainee,Chennai,54:33.8,M,2017,3,3,3,0,Chennai,0,1,1,1,,3
1797,98991,Programmer,Chennai,55:03.0,M,2017,2,4,4,0,Chennai,1,1,1,0,Analyst,4
1798,99006,Manager,Chennai,55:02.9,M,2017,3,5,4,1,,0,1,1,1,,4
1799,99069,Manager,Bangalore,54:50.1,M,2017,3,2,4,1,,0,0,1,1,,4
1800,99148,Programmer Trainee,Pune,53:38.7,M,2017,4,5,4,1,,0,1,1,1,,2
1801,99155,Programmer,Bangalore,55:01.9,M,2017,4,4,3,0,Hyderabad,0,1,1,0,Analyst,3
1802,99158,Programmer Trainee,Chennai,54:33.6,M,2017,2,5,2,1,,1,1,1,1,,4
1803,99179,Manager,Bangalore,55:03.3,F,2017,3,4,5,1,,0,1,1,1,,3
1804,99221,Associate,Bangalore,54:50.5,M,2017,4,4,3,1,,1,1,1,0,Analyst,3
1805,99316,Programmer Trainee,Kolkata,55:01.9,F,2017,4,3,4,0,Kolkata,0,1,1,0,Analyst,2
1806,99338,Programmer Trainee,Chennai,55:03.9,F,2017,3,4,4,0,Hyderabad,0,1,1,1,,2
1807,99386,Associate,Hyderabad,27:48.2,M,2017,2,1,3,0,Hyderabad,1,1,1,0,Architect,1
1808,99393,Manager,Hyderabad,54:48.1,F,2017,3,4,4,1,,1,1,1,1,,3
1809,99399,Senior Associate,Kolkata,55:02.2,M,2017,3,3,2,0,Hyderabad,0,1,1,1,,3
1810,99466,Associate,Noida,53:39.0,F,2017,4,4,4,1,,0,1,1,1,,3
1811,99553,Associate,Pune,55:03.6,M,2017,1,3,4,1,,1,1,1,1,,3
1812,99649,Manager,Chennai,53:38.2,F,2017,3,3,2,0,Pune,0,1,1,1,,4
1813,99681,Manager,Chennai,54:48.0,M,2017,1,1,3,0,Chennai,1,0,1,1,,1
1814,99683,Manager,Bangalore,54:33.5,F,2017,4,4,4,1,,0,1,1,1,,1
1815,99726,Associate,Bangalore,54:49.7,F,2017,3,1,1,0,Hyderabad,0,0,0,1,,4
1816,99781,Associate,Kolkata,53:37.9,F,2017,3,4,5,1,,1,1,1,1,,4
1817,99873,Manager,Kolkata,53:38.0,M,2017,5,1,4,0,Kolkata,1,0,1,0,Architect,4
1818,99944,Programmer Trainee,Chennai,55:01.9,M,2017,4,4,3,1,,0,1,1,1,,1
